GEOID,NAME,P01
29141,"Morgan County, Missouri",19309
29143,"New Madrid County, Missouri",19760
29145,"Newton County, Missouri",52636
29147,"Nodaway County, Missouri",21912
29149,"Oregon County, Missouri",10344
29151,"Osage County, Missouri",13062
29153,"Ozark County, Missouri",9542
29155,"Pemiscot County, Missouri",20047
29157,"Perry County, Missouri",18132
29159,"Pettis County, Missouri",39403
29161,"Phelps County, Missouri",39825
29163,"Pike County, Missouri",18351
29165,"Platte County, Missouri",73781
29167,"Polk County, Missouri",26992
29169,"Pulaski County, Missouri",41165
29171,"Putnam County, Missouri",5223
29173,"Ralls County, Missouri",9626
29175,"Randolph County, Missouri",24663
29177,"Ray County, Missouri",23354
29179,"Reynolds County, Missouri",6689
29181,"Ripley County, Missouri",13509
29183,"St. Charles County, Missouri",283883
29185,"St. Clair County, Missouri",9652
29186,"Ste. Genevieve County, Missouri",17842
29187,"St. Francois County, Missouri",55641
29189,"St. Louis County, Missouri",1016315
29195,"Saline County, Missouri",23756
29197,"Schuyler County, Missouri",4170
29199,"Scotland County, Missouri",4983
29201,"Scott County, Missouri",40422
29203,"Shannon County, Missouri",8324
29205,"Shelby County, Missouri",6799
29207,"Stoddard County, Missouri",29705
29209,"Stone County, Missouri",28658
29211,"Sullivan County, Missouri",7219
29213,"Taney County, Missouri",39703
29215,"Texas County, Missouri",23003
29217,"Vernon County, Missouri",20454
29219,"Warren County, Missouri",24525
29221,"Washington County, Missouri",23344
29223,"Wayne County, Missouri",13259
29225,"Webster County, Missouri",31045
29227,"Worth County, Missouri",2382
29229,"Wright County, Missouri",17955
29510,"St. Louis city, Missouri",348189
30001,"Beaverhead County, Montana",9202
30003,"Big Horn County, Montana",12671
30005,"Blaine County, Montana",7009
30007,"Broadwater County, Montana",4385
30009,"Carbon County, Montana",9552
30011,"Carter County, Montana",1360
30013,"Cascade County, Montana",80357
30015,"Chouteau County, Montana",5970
30017,"Custer County, Montana",11696
30019,"Daniels County, Montana",2017
30021,"Dawson County, Montana",9059
30023,"Deer Lodge County, Montana",9417
30025,"Fallon County, Montana",2837
30027,"Fergus County, Montana",11893
30029,"Flathead County, Montana",74471
30031,"Gallatin County, Montana",67831
30033,"Garfield County, Montana",1279
30035,"Glacier County, Montana",13247
30037,"Golden Valley County, Montana",1042
30039,"Granite County, Montana",2830
30041,"Hill County, Montana",16673
30043,"Jefferson County, Montana",10049
30045,"Judith Basin County, Montana",2329
30047,"Lake County, Montana",26507
30049,"Lewis and Clark County, Montana",55716
30051,"Liberty County, Montana",2158
30053,"Lincoln County, Montana",18837
30055,"McCone County, Montana",1977
30057,"Madison County, Montana",6851
30059,"Meagher County, Montana",1932
30061,"Mineral County, Montana",3884
30063,"Missoula County, Montana",95802
30065,"Musselshell County, Montana",4497
30067,"Park County, Montana",15694
30069,"Petroleum County, Montana",493
30071,"Phillips County, Montana",4601
30073,"Pondera County, Montana",6424
30075,"Powder River County, Montana",1858
30077,"Powell County, Montana",7180
30079,"Prairie County, Montana",1199
30081,"Ravalli County, Montana",36070
30083,"Richland County, Montana",9667
30085,"Roosevelt County, Montana",10620
30087,"Rosebud County, Montana",9383
30089,"Sanders County, Montana",10227
30091,"Sheridan County, Montana",4105
30093,"Silver Bow County, Montana",34606
30095,"Stillwater County, Montana",8195
30097,"Sweet Grass County, Montana",3609
30099,"Teton County, Montana",6445
30101,"Toole County, Montana",5267
30103,"Treasure County, Montana",861
30105,"Valley County, Montana",7675
30107,"Wheatland County, Montana",2259
30109,"Wibaux County, Montana",1068
30111,"Yellowstone County, Montana",129352
31001,"Adams County, Nebraska",31151
31003,"Antelope County, Nebraska",7452
31005,"Arthur County, Nebraska",444
31007,"Banner County, Nebraska",819
31009,"Blaine County, Nebraska",583
31011,"Boone County, Nebraska",6259
31013,"Box Butte County, Nebraska",12158
31015,"Boyd County, Nebraska",2438
31017,"Brown County, Nebraska",3525
31019,"Buffalo County, Nebraska",42259
31021,"Burt County, Nebraska",7791
31023,"Butler County, Nebraska",8767
31025,"Cass County, Nebraska",24334
31027,"Cedar County, Nebraska",9615
31029,"Chase County, Nebraska",4068
31031,"Cherry County, Nebraska",6148
31033,"Cheyenne County, Nebraska",9830
31035,"Clay County, Nebraska",7039
31037,"Colfax County, Nebraska",10441
31039,"Cuming County, Nebraska",10203
31041,"Custer County, Nebraska",11793
31043,"Dakota County, Nebraska",20253
31045,"Dawes County, Nebraska",9060
31047,"Dawson County, Nebraska",24365
31049,"Deuel County, Nebraska",2098
31051,"Dixon County, Nebraska",6339
31053,"Dodge County, Nebraska",36160
31055,"Douglas County, Nebraska",463585
31057,"Dundy County, Nebraska",2292
31059,"Fillmore County, Nebraska",6634
31061,"Franklin County, Nebraska",3574
31063,"Frontier County, Nebraska",3099
31065,"Furnas County, Nebraska",5324
31067,"Gage County, Nebraska",22993
31069,"Garden County, Nebraska",2292
31071,"Garfield County, Nebraska",1902
31073,"Gosper County, Nebraska",2143
31075,"Grant County, Nebraska",747
31077,"Greeley County, Nebraska",2714
31079,"Hall County, Nebraska",53534
31081,"Hamilton County, Nebraska",9403
31083,"Harlan County, Nebraska",3786
31085,"Hayes County, Nebraska",1068
31087,"Hitchcock County, Nebraska",3111
31089,"Holt County, Nebraska",11551
31091,"Hooker County, Nebraska",783
31093,"Howard County, Nebraska",6567
31095,"Jefferson County, Nebraska",8333
31097,"Johnson County, Nebraska",4488
31099,"Kearney County, Nebraska",6882
31101,"Keith County, Nebraska",8875
31103,"Keya Paha County, Nebraska",983
31105,"Kimball County, Nebraska",4089
31107,"Knox County, Nebraska",9374
31109,"Lancaster County, Nebraska",250291
31111,"Lincoln County, Nebraska",34632
31113,"Logan County, Nebraska",774
31115,"Loup County, Nebraska",712
31117,"McPherson County, Nebraska",533
31119,"Madison County, Nebraska",35226
31121,"Merrick County, Nebraska",8204
31123,"Morrill County, Nebraska",5440
31125,"Nance County, Nebraska",4038
31127,"Nemaha County, Nebraska",7576
31129,"Nuckolls County, Nebraska",5057
31131,"Otoe County, Nebraska",15396
31133,"Pawnee County, Nebraska",3087
31135,"Perkins County, Nebraska",3200
31137,"Phelps County, Nebraska",9747
31139,"Pierce County, Nebraska",7857
31141,"Platte County, Nebraska",31662
31143,"Polk County, Nebraska",5639
31145,"Red Willow County, Nebraska",11448
31147,"Richardson County, Nebraska",9531
31149,"Rock County, Nebraska",1756
31151,"Saline County, Nebraska",13843
31153,"Sarpy County, Nebraska",122595
31155,"Saunders County, Nebraska",19830
31157,"Scotts Bluff County, Nebraska",36951
31159,"Seward County, Nebraska",16496
31161,"Sheridan County, Nebraska",6198
31163,"Sherman County, Nebraska",3318
31165,"Sioux County, Nebraska",1475
31167,"Stanton County, Nebraska",6455
31169,"Thayer County, Nebraska",6055
31171,"Thomas County, Nebraska",729
31173,"Thurston County, Nebraska",7171
31175,"Valley County, Nebraska",4647
31177,"Washington County, Nebraska",18780
31179,"Wayne County, Nebraska",9851
31181,"Webster County, Nebraska",4061
31183,"Wheeler County, Nebraska",886
31185,"York County, Nebraska",14598
32001,"Churchill County, Nevada",23982
32003,"Clark County, Nevada",1375765
32005,"Douglas County, Nevada",41259
32007,"Elko County, Nevada",45291
32009,"Esmeralda County, Nevada",971
32011,"Eureka County, Nevada",1651
32013,"Humboldt County, Nevada",16106
32015,"Lander County, Nevada",5794
32017,"Lincoln County, Nevada",4165
32019,"Lyon County, Nevada",34501
32021,"Mineral County, Nevada",5071
32023,"Nye County, Nevada",32485
32027,"Pershing County, Nevada",6693
32029,"Storey County, Nevada",3399
32031,"Washoe County, Nevada",339486
32033,"White Pine County, Nevada",9181
32510,"Carson City, Nevada",52457
33001,"Belknap County, New Hampshire",56325
33003,"Carroll County, New Hampshire",43666
33005,"Cheshire County, New Hampshire",73825
33007,"Coos County, New Hampshire",33111
33009,"Grafton County, New Hampshire",81743
33011,"Hillsborough County, New Hampshire",380841
33013,"Merrimack County, New Hampshire",136225
33015,"Rockingham County, New Hampshire",277359
33017,"Strafford County, New Hampshire",112233
33019,"Sullivan County, New Hampshire",40458
34001,"Atlantic County, New Jersey",252552
34003,"Bergen County, New Jersey",884118
34005,"Burlington County, New Jersey",423394
34007,"Camden County, New Jersey",508932
34009,"Cape May County, New Jersey",102326
34011,"Cumberland County, New Jersey",146438
34013,"Essex County, New Jersey",793633
34015,"Gloucester County, New Jersey",254673
34017,"Hudson County, New Jersey",608975
34019,"Hunterdon County, New Jersey",121989
34021,"Mercer County, New Jersey",350761
34023,"Middlesex County, New Jersey",750162
34025,"Monmouth County, New Jersey",615301
34027,"Morris County, New Jersey",470212
34029,"Ocean County, New Jersey",510916
34031,"Passaic County, New Jersey",489049
34033,"Salem County, New Jersey",64285
34035,"Somerset County, New Jersey",297490
34037,"Sussex County, New Jersey",144166
34039,"Union County, New Jersey",522541
34041,"Warren County, New Jersey",102437
35001,"Bernalillo County, New Mexico",556678
35003,"Catron County, New Mexico",3543
35005,"Chaves County, New Mexico",61382
35006,"Cibola County, New Mexico",25595
35007,"Colfax County, New Mexico",14189
35009,"Curry County, New Mexico",45044
35011,"De Baca County, New Mexico",2240
35013,"Dona Ana County, New Mexico",174682
35015,"Eddy County, New Mexico",51658
35017,"Grant County, New Mexico",31002
35019,"Guadalupe County, New Mexico",4680
35021,"Harding County, New Mexico",810
35023,"Hidalgo County, New Mexico",5932
35025,"Lea County, New Mexico",55511
35027,"Lincoln County, New Mexico",19411
35028,"Los Alamos County, New Mexico",18343
35029,"Luna County, New Mexico",25016
35031,"McKinley County, New Mexico",74798
35033,"Mora County, New Mexico",5180
35035,"Otero County, New Mexico",62298
35037,"Quay County, New Mexico",10155
35039,"Rio Arriba County, New Mexico",41190
35041,"Roosevelt County, New Mexico",18018
35043,"Sandoval County, New Mexico",89908
35045,"San Juan County, New Mexico",113801
35047,"San Miguel County, New Mexico",30126
35049,"Santa Fe County, New Mexico",129292
35051,"Sierra County, New Mexico",13270
35053,"Socorro County, New Mexico",18078
35055,"Taos County, New Mexico",29979
35057,"Torrance County, New Mexico",16911
35059,"Union County, New Mexico",4174
35061,"Valencia County, New Mexico",66152
36001,"Albany County, New York",294565
36003,"Allegany County, New York",49927
36005,"Bronx County, New York",1332650
36007,"Broome County, New York",200536
36009,"Cattaraugus County, New York",83955
36011,"Cayuga County, New York",81963
36013,"Chautauqua County, New York",139750
36015,"Chemung County, New York",91070
36017,"Chenango County, New York",51401
36019,"Clinton County, New York",79894
36021,"Columbia County, New York",63094
36023,"Cortland County, New York",48599
36025,"Delaware County, New York",48055
36027,"Dutchess County, New York",280150
36029,"Erie County, New York",950265
36031,"Essex County, New York",38851
36033,"Franklin County, New York",51134
36035,"Fulton County, New York",55073
36037,"Genesee County, New York",60370
36039,"Greene County, New York",48195
36041,"Hamilton County, New York",5379
36043,"Herkimer County, New York",64427
36045,"Jefferson County, New York",111738
36047,"Kings County, New York",2465326
36049,"Lewis County, New York",26944
36051,"Livingston County, New York",64328
36053,"Madison County, New York",69441
36055,"Monroe County, New York",735343
36057,"Montgomery County, New York",49708
36059,"Nassau County, New York",1334544
36061,"New York County, New York",1537195
36063,"Niagara County, New York",219846
36065,"Oneida County, New York",235469
36067,"Onondaga County, New York",458336
36069,"Ontario County, New York",100224
36071,"Orange County, New York",341367
36073,"Orleans County, New York",44171
36075,"Oswego County, New York",122377
36077,"Otsego County, New York",61676
36079,"Putnam County, New York",95745
36081,"Queens County, New York",2229379
36083,"Rensselaer County, New York",152538
36085,"Richmond County, New York",443728
36087,"Rockland County, New York",286753
36089,"St. Lawrence County, New York",111931
36091,"Saratoga County, New York",200635
36093,"Schenectady County, New York",146555
36095,"Schoharie County, New York",31582
36097,"Schuyler County, New York",19224
36099,"Seneca County, New York",33342
36101,"Steuben County, New York",98726
36103,"Suffolk County, New York",1419369
36105,"Sullivan County, New York",73966
36107,"Tioga County, New York",51784
36109,"Tompkins County, New York",96501
36111,"Ulster County, New York",177749
36113,"Warren County, New York",63303
36115,"Washington County, New York",61042
36117,"Wayne County, New York",93765
36119,"Westchester County, New York",923459
36121,"Wyoming County, New York",43424
36123,"Yates County, New York",24621
37001,"Alamance County, North Carolina",130800
37003,"Alexander County, North Carolina",33603
37005,"Alleghany County, North Carolina",10677
37007,"Anson County, North Carolina",25275
37009,"Ashe County, North Carolina",24384
37011,"Avery County, North Carolina",17167
37013,"Beaufort County, North Carolina",44958
37015,"Bertie County, North Carolina",19773
37017,"Bladen County, North Carolina",32278
37019,"Brunswick County, North Carolina",73143
37021,"Buncombe County, North Carolina",206330
37023,"Burke County, North Carolina",89148
37025,"Cabarrus County, North Carolina",131063
37027,"Caldwell County, North Carolina",77415
37029,"Camden County, North Carolina",6885
37031,"Carteret County, North Carolina",59383
37033,"Caswell County, North Carolina",23501
37035,"Catawba County, North Carolina",141685
37037,"Chatham County, North Carolina",49329
37039,"Cherokee County, North Carolina",24298
37041,"Chowan County, North Carolina",14526
37043,"Clay County, North Carolina",8775
37045,"Cleveland County, North Carolina",96287
37047,"Columbus County, North Carolina",54749
37049,"Craven County, North Carolina",91436
37051,"Cumberland County, North Carolina",302963
37053,"Currituck County, North Carolina",18190
37055,"Dare County, North Carolina",29967
37057,"Davidson County, North Carolina",147246
37059,"Davie County, North Carolina",34835
37061,"Duplin County, North Carolina",49063
37063,"Durham County, North Carolina",223314
37065,"Edgecombe County, North Carolina",55606
37067,"Forsyth County, North Carolina",306067
37069,"Franklin County, North Carolina",47260
37071,"Gaston County, North Carolina",190365
37073,"Gates County, North Carolina",10516
37075,"Graham County, North Carolina",7993
37077,"Granville County, North Carolina",48498
37079,"Greene County, North Carolina",18974
37081,"Guilford County, North Carolina",421048
37083,"Halifax County, North Carolina",57370
37085,"Harnett County, North Carolina",91025
37087,"Haywood County, North Carolina",54033
37089,"Henderson County, North Carolina",89173
37091,"Hertford County, North Carolina",22601
37093,"Hoke County, North Carolina",33646
37095,"Hyde County, North Carolina",5826
37097,"Iredell County, North Carolina",122660
37099,"Jackson County, North Carolina",33121
37101,"Johnston County, North Carolina",121965
37103,"Jones County, North Carolina",10381
37105,"Lee County, North Carolina",49040
37107,"Lenoir County, North Carolina",59648
37109,"Lincoln County, North Carolina",63780
37111,"McDowell County, North Carolina",42151
37113,"Macon County, North Carolina",29811
37115,"Madison County, North Carolina",19635
37117,"Martin County, North Carolina",25593
37119,"Mecklenburg County, North Carolina",695454
37121,"Mitchell County, North Carolina",15687
37123,"Montgomery County, North Carolina",26822
37125,"Moore County, North Carolina",74769
37127,"Nash County, North Carolina",87420
37129,"New Hanover County, North Carolina",160307
37131,"Northampton County, North Carolina",22086
37133,"Onslow County, North Carolina",150355
37135,"Orange County, North Carolina",118227
37137,"Pamlico County, North Carolina",12934
37139,"Pasquotank County, North Carolina",34897
37141,"Pender County, North Carolina",41082
37143,"Perquimans County, North Carolina",11368
37145,"Person County, North Carolina",35623
37147,"Pitt County, North Carolina",133798
37149,"Polk County, North Carolina",18324
37151,"Randolph County, North Carolina",130454
37153,"Richmond County, North Carolina",46564
37155,"Robeson County, North Carolina",123339
37157,"Rockingham County, North Carolina",91928
37159,"Rowan County, North Carolina",130340
37161,"Rutherford County, North Carolina",62899
37163,"Sampson County, North Carolina",60161
37165,"Scotland County, North Carolina",35998
37167,"Stanly County, North Carolina",58100
37169,"Stokes County, North Carolina",44711
37171,"Surry County, North Carolina",71219
37173,"Swain County, North Carolina",12968
37175,"Transylvania County, North Carolina",29334
37177,"Tyrrell County, North Carolina",4149
37179,"Union County, North Carolina",123677
37181,"Vance County, North Carolina",42954
37183,"Wake County, North Carolina",627846
37185,"Warren County, North Carolina",19972
37187,"Washington County, North Carolina",13723
37189,"Watauga County, North Carolina",42695
37191,"Wayne County, North Carolina",113329
37193,"Wilkes County, North Carolina",65632
37195,"Wilson County, North Carolina",73814
37197,"Yadkin County, North Carolina",36348
37199,"Yancey County, North Carolina",17774
38001,"Adams County, North Dakota",2593
38003,"Barnes County, North Dakota",11775
38005,"Benson County, North Dakota",6964
38007,"Billings County, North Dakota",888
38009,"Bottineau County, North Dakota",7149
38011,"Bowman County, North Dakota",3242
38013,"Burke County, North Dakota",2242
38015,"Burleigh County, North Dakota",69416
38017,"Cass County, North Dakota",123138
38019,"Cavalier County, North Dakota",4831
38021,"Dickey County, North Dakota",5757
38023,"Divide County, North Dakota",2283
38025,"Dunn County, North Dakota",3600
38027,"Eddy County, North Dakota",2757
38029,"Emmons County, North Dakota",4331
38031,"Foster County, North Dakota",3759
38033,"Golden Valley County, North Dakota",1924
38035,"Grand Forks County, North Dakota",66109
38037,"Grant County, North Dakota",2841
38039,"Griggs County, North Dakota",2754
38041,"Hettinger County, North Dakota",2715
38043,"Kidder County, North Dakota",2753
38045,"LaMoure County, North Dakota",4701
38047,"Logan County, North Dakota",2308
38049,"McHenry County, North Dakota",5987
38051,"McIntosh County, North Dakota",3390
38053,"McKenzie County, North Dakota",5737
38055,"McLean County, North Dakota",9311
38057,"Mercer County, North Dakota",8644
38059,"Morton County, North Dakota",25303
38061,"Mountrail County, North Dakota",6631
38063,"Nelson County, North Dakota",3715
38065,"Oliver County, North Dakota",2065
38067,"Pembina County, North Dakota",8585
38069,"Pierce County, North Dakota",4675
38071,"Ramsey County, North Dakota",12066
38073,"Ransom County, North Dakota",5890
38075,"Renville County, North Dakota",2610
38077,"Richland County, North Dakota",17998
38079,"Rolette County, North Dakota",13674
38081,"Sargent County, North Dakota",4366
38083,"Sheridan County, North Dakota",1710
38085,"Sioux County, North Dakota",4044
38087,"Slope County, North Dakota",767
38089,"Stark County, North Dakota",22636
38091,"Steele County, North Dakota",2258
38093,"Stutsman County, North Dakota",21908
38095,"Towner County, North Dakota",2876
38097,"Traill County, North Dakota",8477
38099,"Walsh County, North Dakota",12389
38101,"Ward County, North Dakota",58795
38103,"Wells County, North Dakota",5102
38105,"Williams County, North Dakota",19761
39001,"Adams County, Ohio",27330
39003,"Allen County, Ohio",108473
39005,"Ashland County, Ohio",52523
39007,"Ashtabula County, Ohio",102728
39009,"Athens County, Ohio",62223
39011,"Auglaize County, Ohio",46611
39013,"Belmont County, Ohio",70226
39015,"Brown County, Ohio",42285
39017,"Butler County, Ohio",332807
39019,"Carroll County, Ohio",28836
39021,"Champaign County, Ohio",38890
39023,"Clark County, Ohio",144742
39025,"Clermont County, Ohio",177977
39027,"Clinton County, Ohio",40543
39029,"Columbiana County, Ohio",112075
39031,"Coshocton County, Ohio",36655
39033,"Crawford County, Ohio",46966
39035,"Cuyahoga County, Ohio",1393978
39037,"Darke County, Ohio",53309
39039,"Defiance County, Ohio",39500
39041,"Delaware County, Ohio",109989
39043,"Erie County, Ohio",79551
39045,"Fairfield County, Ohio",122759
39047,"Fayette County, Ohio",28433
39049,"Franklin County, Ohio",1068978
39051,"Fulton County, Ohio",42084
39053,"Gallia County, Ohio",31069
39055,"Geauga County, Ohio",90895
39057,"Greene County, Ohio",147886
39059,"Guernsey County, Ohio",40792
39061,"Hamilton County, Ohio",845303
39063,"Hancock County, Ohio",71295
39065,"Hardin County, Ohio",31945
39067,"Harrison County, Ohio",15856
39069,"Henry County, Ohio",29210
39071,"Highland County, Ohio",40875
39073,"Hocking County, Ohio",28241
39075,"Holmes County, Ohio",38943
39077,"Huron County, Ohio",59487
39079,"Jackson County, Ohio",32641
39081,"Jefferson County, Ohio",73894
39083,"Knox County, Ohio",54500
39085,"Lake County, Ohio",227511
39087,"Lawrence County, Ohio",62319
39089,"Licking County, Ohio",145491
39091,"Logan County, Ohio",46005
39093,"Lorain County, Ohio",284664
39095,"Lucas County, Ohio",455054
39097,"Madison County, Ohio",40213
39099,"Mahoning County, Ohio",257555
39101,"Marion County, Ohio",66217
39103,"Medina County, Ohio",151095
39105,"Meigs County, Ohio",23072
39107,"Mercer County, Ohio",40924
39109,"Miami County, Ohio",98868
39111,"Monroe County, Ohio",15180
39113,"Montgomery County, Ohio",559062
39115,"Morgan County, Ohio",14897
39117,"Morrow County, Ohio",31628
39119,"Muskingum County, Ohio",84585
39121,"Noble County, Ohio",14058
39123,"Ottawa County, Ohio",40985
39125,"Paulding County, Ohio",20293
39127,"Perry County, Ohio",34078
39129,"Pickaway County, Ohio",52727
39131,"Pike County, Ohio",27695
39133,"Portage County, Ohio",152061
39135,"Preble County, Ohio",42337
39137,"Putnam County, Ohio",34726
39139,"Richland County, Ohio",128852
39141,"Ross County, Ohio",73345
39143,"Sandusky County, Ohio",61792
39145,"Scioto County, Ohio",79195
39147,"Seneca County, Ohio",58683
39149,"Shelby County, Ohio",47910
39151,"Stark County, Ohio",378098
39153,"Summit County, Ohio",542899
39155,"Trumbull County, Ohio",225116
39157,"Tuscarawas County, Ohio",90914
39159,"Union County, Ohio",40909
39161,"Van Wert County, Ohio",29659
39163,"Vinton County, Ohio",12806
39165,"Warren County, Ohio",158383
39167,"Washington County, Ohio",63251
39169,"Wayne County, Ohio",111564
39171,"Williams County, Ohio",39188
39173,"Wood County, Ohio",121065
39175,"Wyandot County, Ohio",22908
40001,"Adair County, Oklahoma",21038
40003,"Alfalfa County, Oklahoma",6105
40005,"Atoka County, Oklahoma",13879
40007,"Beaver County, Oklahoma",5857
40009,"Beckham County, Oklahoma",19799
40011,"Blaine County, Oklahoma",11976
40013,"Bryan County, Oklahoma",36534
40015,"Caddo County, Oklahoma",30150
40017,"Canadian County, Oklahoma",87697
40019,"Carter County, Oklahoma",45621
40021,"Cherokee County, Oklahoma",42521
40023,"Choctaw County, Oklahoma",15342
40025,"Cimarron County, Oklahoma",3148
40027,"Cleveland County, Oklahoma",208016
40029,"Coal County, Oklahoma",6031
40031,"Comanche County, Oklahoma",114996
40033,"Cotton County, Oklahoma",6614
40035,"Craig County, Oklahoma",14950
40037,"Creek County, Oklahoma",67367
40039,"Custer County, Oklahoma",26142
40041,"Delaware County, Oklahoma",37077
40043,"Dewey County, Oklahoma",4743
40045,"Ellis County, Oklahoma",4075
40047,"Garfield County, Oklahoma",57813
40049,"Garvin County, Oklahoma",27210
40051,"Grady County, Oklahoma",45516
40053,"Grant County, Oklahoma",5144
40055,"Greer County, Oklahoma",6061
40057,"Harmon County, Oklahoma",3283
40059,"Harper County, Oklahoma",3562
40061,"Haskell County, Oklahoma",11792
40063,"Hughes County, Oklahoma",14154
40065,"Jackson County, Oklahoma",28439
40067,"Jefferson County, Oklahoma",6818
40069,"Johnston County, Oklahoma",10513
40071,"Kay County, Oklahoma",48080
40073,"Kingfisher County, Oklahoma",13926
40075,"Kiowa County, Oklahoma",10227
40077,"Latimer County, Oklahoma",10692
40079,"Le Flore County, Oklahoma",48109
40081,"Lincoln County, Oklahoma",32080
40083,"Logan County, Oklahoma",33924
40085,"Love County, Oklahoma",8831
40087,"McClain County, Oklahoma",27740
40089,"McCurtain County, Oklahoma",34402
40091,"McIntosh County, Oklahoma",19456
40093,"Major County, Oklahoma",7545
40095,"Marshall County, Oklahoma",13184
40097,"Mayes County, Oklahoma",38369
40099,"Murray County, Oklahoma",12623
40101,"Muskogee County, Oklahoma",69451
40103,"Noble County, Oklahoma",11411
40105,"Nowata County, Oklahoma",10569
40107,"Okfuskee County, Oklahoma",11814
40109,"Oklahoma County, Oklahoma",660448
40111,"Okmulgee County, Oklahoma",39685
40113,"Osage County, Oklahoma",44437
40115,"Ottawa County, Oklahoma",33194
40117,"Pawnee County, Oklahoma",16612
40119,"Payne County, Oklahoma",68190
40121,"Pittsburg County, Oklahoma",43953
40123,"Pontotoc County, Oklahoma",35143
40125,"Pottawatomie County, Oklahoma",65521
40127,"Pushmataha County, Oklahoma",11667
40129,"Roger Mills County, Oklahoma",3436
40131,"Rogers County, Oklahoma",70641
40133,"Seminole County, Oklahoma",24894
40135,"Sequoyah County, Oklahoma",38972
40137,"Stephens County, Oklahoma",43182
40139,"Texas County, Oklahoma",20107
40141,"Tillman County, Oklahoma",9287
40143,"Tulsa County, Oklahoma",563299
40145,"Wagoner County, Oklahoma",57491
40147,"Washington County, Oklahoma",48996
40149,"Washita County, Oklahoma",11508
40151,"Woods County, Oklahoma",9089
40153,"Woodward County, Oklahoma",18486
41001,"Baker County, Oregon",16741
41003,"Benton County, Oregon",78153
41005,"Clackamas County, Oregon",338391
41007,"Clatsop County, Oregon",35630
41009,"Columbia County, Oregon",43560
41011,"Coos County, Oregon",62779
41013,"Crook County, Oregon",19182
41015,"Curry County, Oregon",21137
41017,"Deschutes County, Oregon",115367
41019,"Douglas County, Oregon",100399
41021,"Gilliam County, Oregon",1915
41023,"Grant County, Oregon",7935
41025,"Harney County, Oregon",7609
41027,"Hood River County, Oregon",20411
41029,"Jackson County, Oregon",181269
41031,"Jefferson County, Oregon",19009
41033,"Josephine County, Oregon",75726
41035,"Klamath County, Oregon",63775
41037,"Lake County, Oregon",7422
41039,"Lane County, Oregon",322959
41041,"Lincoln County, Oregon",44479
41043,"Linn County, Oregon",103069
41045,"Malheur County, Oregon",31615
41047,"Marion County, Oregon",284834
41049,"Morrow County, Oregon",10995
41051,"Multnomah County, Oregon",660486
41053,"Polk County, Oregon",62380
41055,"Sherman County, Oregon",1934
41057,"Tillamook County, Oregon",24262
41059,"Umatilla County, Oregon",70548
41061,"Union County, Oregon",24530
41063,"Wallowa County, Oregon",7226
41065,"Wasco County, Oregon",23791
41067,"Washington County, Oregon",445342
41069,"Wheeler County, Oregon",1547
41071,"Yamhill County, Oregon",84992
42001,"Adams County, Pennsylvania",91292
42003,"Allegheny County, Pennsylvania",1281666
42005,"Armstrong County, Pennsylvania",72392
42007,"Beaver County, Pennsylvania",181412
42009,"Bedford County, Pennsylvania",49984
42011,"Berks County, Pennsylvania",373638
42013,"Blair County, Pennsylvania",129144
42015,"Bradford County, Pennsylvania",62761
42017,"Bucks County, Pennsylvania",597635
42019,"Butler County, Pennsylvania",174083
42021,"Cambria County, Pennsylvania",152598
42023,"Cameron County, Pennsylvania",5974
42025,"Carbon County, Pennsylvania",58802
42027,"Centre County, Pennsylvania",135758
42029,"Chester County, Pennsylvania",433501
42031,"Clarion County, Pennsylvania",41765
42033,"Clearfield County, Pennsylvania",83382
42035,"Clinton County, Pennsylvania",37914
42037,"Columbia County, Pennsylvania",64151
42039,"Crawford County, Pennsylvania",90366
42041,"Cumberland County, Pennsylvania",213674
42043,"Dauphin County, Pennsylvania",251798
42045,"Delaware County, Pennsylvania",550864
42047,"Elk County, Pennsylvania",35112
42049,"Erie County, Pennsylvania",280843
42051,"Fayette County, Pennsylvania",148644
42053,"Forest County, Pennsylvania",4946
42055,"Franklin County, Pennsylvania",129313
42057,"Fulton County, Pennsylvania",14261
42059,"Greene County, Pennsylvania",40672
42061,"Huntingdon County, Pennsylvania",45586
42063,"Indiana County, Pennsylvania",89605
42065,"Jefferson County, Pennsylvania",45932
42067,"Juniata County, Pennsylvania",22821
42069,"Lackawanna County, Pennsylvania",213295
42071,"Lancaster County, Pennsylvania",470658
42073,"Lawrence County, Pennsylvania",94643
42075,"Lebanon County, Pennsylvania",120327
42077,"Lehigh County, Pennsylvania",312090
42079,"Luzerne County, Pennsylvania",319250
42081,"Lycoming County, Pennsylvania",120044
42083,"McKean County, Pennsylvania",45936
42085,"Mercer County, Pennsylvania",120293
42087,"Mifflin County, Pennsylvania",46486
42089,"Monroe County, Pennsylvania",138687
42091,"Montgomery County, Pennsylvania",750097
42093,"Montour County, Pennsylvania",18236
42095,"Northampton County, Pennsylvania",267066
42097,"Northumberland County, Pennsylvania",94556
42099,"Perry County, Pennsylvania",43602
42101,"Philadelphia County, Pennsylvania",1517550
42103,"Pike County, Pennsylvania",46302
42105,"Potter County, Pennsylvania",18080
42107,"Schuylkill County, Pennsylvania",150336
42109,"Snyder County, Pennsylvania",37546
42111,"Somerset County, Pennsylvania",80023
42113,"Sullivan County, Pennsylvania",6556
42115,"Susquehanna County, Pennsylvania",42238
